oln_id_a	oln_id_b	edge_type
YEL037C	YOR354C	genetic_interaction
YEL037C	YPL257W	genetic_interaction
YEL037C	YPL149W	genetic_interaction
YEL037C	YPL137C	genetic_interaction
YEL037C	YPL033C	genetic_interaction
YEL037C	YPL003W	genetic_interaction
YEL036C	YAL058W	genetic_interaction
YEL036C	YAL058C-A	genetic_interaction
YEL036C	YAL055W	genetic_interaction
YEL036C	YAL053W	genetic_interaction
YEL036C	YAL043C-A	genetic_interaction
YEL036C	YAL042W	genetic_interaction
YEL036C	YAL013W	genetic_interaction
YEL036C	YAL011W	genetic_interaction
YEL036C	YAL010C	genetic_interaction
YEL036C	YAR014C	genetic_interaction
YEL036C	YAR027W	genetic_interaction
YEL036C	YAR029W	genetic_interaction
YEL036C	YAR031W	genetic_interaction
YEL036C	YAR044W	genetic_interaction
YEL036C	YAR050W	genetic_interaction
YEL036C	YBL104C	genetic_interaction
YEL036C	YBL102W	genetic_interaction
YEL036C	YBL089W	genetic_interaction
YEL036C	YBL072C	genetic_interaction
YEL036C	YBL065W	genetic_interaction
YEL036C	YBL062W	genetic_interaction
YEL036C	YBL061C	genetic_interaction
YEL036C	YBL047C	genetic_interaction
YEL036C	YBL039C	genetic_interaction
YEL036C	YBL031W	genetic_interaction
YEL036C	YBL024W	genetic_interaction
YEL036C	YBL017C	genetic_interaction
YEL036C	YBL007C	genetic_interaction
YEL036C	YBL001C	genetic_interaction
YEL036C	YBR009C	genetic_interaction
YEL036C	YBR023C	genetic_interaction
YEL036C	YBR048W	genetic_interaction
YEL036C	YBR075W	genetic_interaction
YEL036C	YBR076W	genetic_interaction
YEL036C	YBR078W	genetic_interaction
YEL036C	YBR082C	genetic_interaction
YEL036C	YBR083W	genetic_interaction
YEL036C	YBR108W	genetic_interaction
YEL036C	YBR111C	genetic_interaction
YEL036C	YBR118W	genetic_interaction
YEL036C	YBR126C	genetic_interaction
YEL036C	YBR131W	genetic_interaction
YEL036C	YBR162C	genetic_interaction
YEL036C	YBR164C	genetic_interaction
YEL036C	YBR169C	genetic_interaction
YEL036C	YBR181C	genetic_interaction
YEL036C	YBR199W	genetic_interaction
YEL036C	YBR229C	genetic_interaction
YEL036C	YBR231C	genetic_interaction
YEL036C	YBR246W	genetic_interaction
YEL036C	YBR260C	genetic_interaction
YEL036C	YBR283C	genetic_interaction
YEL036C	YBR288C	genetic_interaction
YEL036C	YBR290W	genetic_interaction
YEL036C	YCL069W	genetic_interaction
YEL036C	YCL061C	genetic_interaction
YEL036C	YCL060C	genetic_interaction
YEL036C	YCL044C	genetic_interaction
YEL036C	YCL032W	genetic_interaction
YEL036C	YCL014W	genetic_interaction
YEL036C	YCL013W	genetic_interaction
YEL036C	YCL010C	genetic_interaction
YEL036C	YCR008W	genetic_interaction
YEL036C	YCR009C	genetic_interaction
YEL036C	YCR015C	genetic_interaction
YEL036C	YCR016W	genetic_interaction
YEL036C	YCR017C	genetic_interaction
YEL036C	YCR020C-A	genetic_interaction
YEL036C	YCR030C	genetic_interaction
YEL036C	YCR032W	genetic_interaction
YEL036C	YCR033W	genetic_interaction
YEL036C	YCR044C	genetic_interaction
YEL036C	YCR062W	genetic_interaction
YEL036C	YCR063W	genetic_interaction
YEL036C	YCR067C	genetic_interaction
YEL036C	YCR077C	genetic_interaction
YEL036C	YCR079W	genetic_interaction
YEL036C	YCR086W	genetic_interaction
YEL036C	YCR088W	genetic_interaction
YEL036C	YCR090C	genetic_interaction
YEL036C	YCR095C	genetic_interaction
YEL036C	YDL240W	genetic_interaction
YEL036C	YDL236W	genetic_interaction
YEL036C	YDL224C	genetic_interaction
YEL036C	YDL223C	genetic_interaction
YEL036C	YDL216C	genetic_interaction
YEL036C	YDL203C	genetic_interaction
YEL036C	YDL194W	genetic_interaction
YEL036C	YDL190C	genetic_interaction
YEL036C	YDL176W	genetic_interaction
YEL036C	YDL175C	genetic_interaction
YEL036C	YDL172C	genetic_interaction
YEL036C	YDL155W	genetic_interaction
YEL036C	YDL136W	genetic_interaction
YEL036C	YDL127W	genetic_interaction
YEL036C	YDL112W	genetic_interaction
YEL036C	YDL104C	genetic_interaction
YEL036C	YDL100C	genetic_interaction
YEL036C	YDL096C	genetic_interaction
YEL036C	YDL095W	genetic_interaction
YEL036C	YDL086W	genetic_interaction
YEL036C	YDL077C	genetic_interaction
YEL036C	YDL076C	genetic_interaction
YEL036C	YDL065C	genetic_interaction
YEL036C	YDL056W	genetic_interaction
YEL036C	YDL053C	genetic_interaction
YEL036C	YDL011C	genetic_interaction
YEL036C	YDL006W	genetic_interaction
YEL036C	YDL002C	genetic_interaction
YEL036C	YDR005C	genetic_interaction
YEL036C	YDR026C	genetic_interaction
YEL036C	YDR032C	genetic_interaction
YEL036C	YDR067C	genetic_interaction
YEL036C	YDR070C	genetic_interaction
YEL036C	YDR071C	genetic_interaction
YEL036C	YDR072C	genetic_interaction
YEL036C	YDR075W	genetic_interaction
YEL036C	YDR077W	genetic_interaction
YEL036C	YDR080W	genetic_interaction
YEL036C	YDR092W	genetic_interaction
YEL036C	YDR107C	genetic_interaction
YEL036C	YDR120C	genetic_interaction
YEL036C	YDR121W	genetic_interaction
YEL036C	YDR126W	genetic_interaction
YEL036C	YDR149C	genetic_interaction
YEL036C	YDR150W	genetic_interaction
YEL036C	YDR154C	genetic_interaction
YEL036C	YDR159W	genetic_interaction
YEL036C	YDR162C	genetic_interaction
YEL036C	YDR199W	genetic_interaction
YEL036C	YDR202C	genetic_interaction
YEL036C	YDR203W	genetic_interaction
YEL036C	YDR221W	genetic_interaction
YEL036C	YDR239C	genetic_interaction
YEL036C	YDR251W	genetic_interaction
YEL036C	YDR271C	genetic_interaction
YEL036C	YDR285W	genetic_interaction
YEL036C	YDR309C	genetic_interaction
YEL036C	YDR312W	genetic_interaction
YEL036C	YDR313C	genetic_interaction
YEL036C	YDR314C	genetic_interaction
YEL036C	YDR315C	genetic_interaction
YEL036C	YDR321W	genetic_interaction
YEL036C	YDR334W	genetic_interaction
YEL036C	YDR335W	genetic_interaction
YEL036C	YDR338C	genetic_interaction
YEL036C	YDR346C	genetic_interaction
YEL036C	YDR348C	genetic_interaction
YEL036C	YDR349C	genetic_interaction
YEL036C	YDR351W	genetic_interaction
YEL036C	YDR357C	genetic_interaction
YEL036C	YDR363W	genetic_interaction
YEL036C	YDR363W-A	genetic_interaction
YEL036C	YDR378C	genetic_interaction
YEL036C	YDR379W	genetic_interaction
YEL036C	YDR388W	genetic_interaction
YEL036C	YDR402C	genetic_interaction
YEL036C	YDR414C	genetic_interaction
YEL036C	YDR435C	genetic_interaction
YEL036C	YDR440W	genetic_interaction
YEL036C	YDR469W	genetic_interaction
YEL036C	YDR524C	genetic_interaction
YEL036C	YDR525W	genetic_interaction
YEL036C	YDR530C	genetic_interaction
YEL036C	YER092W	genetic_interaction
YEL036C	YER111C	genetic_interaction
YEL036C	YER118C	genetic_interaction
YEL036C	YER120W	genetic_interaction
YEL036C	YER129W	genetic_interaction
YEL036C	YER142C	genetic_interaction
YEL036C	YER149C	genetic_interaction
YEL036C	YER151C	genetic_interaction
YEL036C	YER155C	genetic_interaction
YEL036C	YER163C	genetic_interaction
YEL036C	YFL047W	genetic_interaction
YEL036C	YFL034W	genetic_interaction
YEL036C	YFL031W	genetic_interaction
YEL036C	YFL013W-A	genetic_interaction
YEL036C	YFL013C	genetic_interaction
YEL036C	YGL253W	genetic_interaction
YEL036C	YGL242C	genetic_interaction
YEL036C	YGL232W	genetic_interaction
YEL036C	YGL228W	genetic_interaction
YEL036C	YGL226C-A	genetic_interaction
YEL036C	YGL218W	genetic_interaction
YEL036C	YGL211W	genetic_interaction
YEL036C	YGL210W	genetic_interaction
YEL036C	YGL181W	genetic_interaction
YEL036C	YGL148W	genetic_interaction
YEL036C	YGL124C	genetic_interaction
YEL036C	YGL081W	genetic_interaction
YEL036C	YGL063W	genetic_interaction
YEL036C	YGL046W	genetic_interaction
YEL036C	YGL045W	genetic_interaction
YEL036C	YGL035C	genetic_interaction
YEL036C	YGL027C	genetic_interaction
YEL036C	YGL020C	genetic_interaction
YEL036C	YGL016W	genetic_interaction
YEL036C	YGL007W	genetic_interaction
YEL036C	YGL005C	genetic_interaction
YEL036C	YGR014W	genetic_interaction
YEL036C	YGR040W	genetic_interaction
YEL036C	YGR050C	genetic_interaction
YEL036C	YGR055W	genetic_interaction
YEL036C	YGR088W	genetic_interaction
YEL036C	YGR122W	genetic_interaction
YEL036C	YGR125W	genetic_interaction
YEL036C	YGR157W	genetic_interaction
YEL036C	YGR170W	genetic_interaction
YEL036C	YGR177C	genetic_interaction
YEL036C	YGR178C	genetic_interaction
YEL036C	YGR206W	genetic_interaction
YEL036C	YGR208W	genetic_interaction
YEL036C	YGR214W	genetic_interaction
YEL036C	YGR217W	genetic_interaction
YEL036C	YGR227W	genetic_interaction
YEL036C	YGR238C	genetic_interaction
YEL036C	YGR261C	genetic_interaction
YEL036C	YGR270W	genetic_interaction
YEL036C	YGR279C	genetic_interaction
YEL036C	YGR281W	genetic_interaction
YEL036C	YGR292W	genetic_interaction
YEL036C	YHL027W	genetic_interaction
YEL036C	YHL025W	genetic_interaction
YEL036C	YHL023C	genetic_interaction
YEL036C	YHL020C	genetic_interaction
YEL036C	YHL012W	genetic_interaction
YEL036C	YHL002W	genetic_interaction
YEL036C	YHR004C	genetic_interaction
YEL036C	YHR021C	genetic_interaction
YEL036C	YHR030C	genetic_interaction
YEL036C	YHR041C	genetic_interaction
YEL036C	YHR048W	genetic_interaction
YEL036C	YHR059W	genetic_interaction
YEL036C	YHR078W	genetic_interaction
YEL036C	YHR081W	genetic_interaction
YEL036C	YHR082C	genetic_interaction
YEL036C	YHR092C	genetic_interaction
YEL036C	YHR110W	genetic_interaction
YEL036C	YHR121W	genetic_interaction
YEL036C	YHR135C	genetic_interaction
YEL036C	YHR139C	genetic_interaction
YEL036C	YHR142W	genetic_interaction
YEL036C	YHR146W	genetic_interaction
YEL036C	YHR152W	genetic_interaction
YEL036C	YHR158C	genetic_interaction
YEL036C	YHR191C	genetic_interaction
YEL036C	YHR203C	genetic_interaction
YEL036C	YIL123W	genetic_interaction
YEL036C	YIL117C	genetic_interaction
YEL036C	YIL112W	genetic_interaction
YEL036C	YIL090W	genetic_interaction
YEL036C	YIL041W	genetic_interaction
YEL036C	YIL040W	genetic_interaction
YEL036C	YIL034C	genetic_interaction
YEL036C	YIL024C	genetic_interaction
YEL036C	YIR002C	genetic_interaction
YEL036C	YIR033W	genetic_interaction
YEL036C	YJL214W	genetic_interaction
YEL036C	YJL188C	genetic_interaction
YEL036C	YJL187C	genetic_interaction
YEL036C	YJL160C	genetic_interaction
YEL036C	YJL136C	genetic_interaction
YEL036C	YJL124C	genetic_interaction
YEL036C	YJL099W	genetic_interaction
YEL036C	YJL095W	genetic_interaction
YEL036C	YJL062W	genetic_interaction
YEL036C	YJL051W	genetic_interaction
YEL036C	YJL037W	genetic_interaction
YEL036C	YJL036W	genetic_interaction
YEL036C	YJL020C	genetic_interaction
YEL036C	YJR032W	genetic_interaction
YEL036C	YJR033C	genetic_interaction
YEL036C	YJR040W	genetic_interaction
YEL036C	YJR044C	genetic_interaction
YEL036C	YJR054W	genetic_interaction
YEL036C	YJR060W	genetic_interaction
YEL036C	YJR066W	genetic_interaction
YEL036C	YJR075W	genetic_interaction
YEL036C	YJR087W	genetic_interaction
YEL036C	YJR117W	genetic_interaction
YEL036C	YJR131W	genetic_interaction
YEL036C	YJR137C	genetic_interaction
YEL036C	YJR152W	genetic_interaction
YEL036C	YKL202W	genetic_interaction
YEL036C	YKL191W	genetic_interaction
YEL036C	YKL190W	genetic_interaction
YEL036C	YKL177W	genetic_interaction
YEL036C	YKL176C	genetic_interaction
YEL036C	YKL160W	genetic_interaction
YEL036C	YKL127W	genetic_interaction
YEL036C	YKL113C	genetic_interaction
YEL036C	YKL109W	genetic_interaction
YEL036C	YKL097C	genetic_interaction
YEL036C	YKL096W-A	genetic_interaction
YEL036C	YKL094W	genetic_interaction
YEL036C	YKL081W	genetic_interaction
YEL036C	YKL077W	genetic_interaction
YEL036C	YKL073W	genetic_interaction
YEL036C	YKL065C	genetic_interaction
YEL036C	YKL032C	genetic_interaction
YEL036C	YKL007W	genetic_interaction
YEL036C	YKR007W	genetic_interaction
YEL036C	YKR009C	genetic_interaction
YEL036C	YKR014C	genetic_interaction
YEL036C	YKR019C	genetic_interaction
YEL036C	YKR024C	genetic_interaction
YEL036C	YKR035C	genetic_interaction
YEL036C	YKR040C	genetic_interaction
YEL036C	YKR042W	genetic_interaction
YEL036C	YKR048C	genetic_interaction
YEL036C	YKR059W	genetic_interaction
YEL036C	YKR072C	genetic_interaction
YEL036C	YKR094C	genetic_interaction
YEL036C	YKR095W	genetic_interaction
YEL036C	YKR096W	genetic_interaction
YEL036C	YLL049W	genetic_interaction
YEL036C	YLL043W	genetic_interaction
YEL036C	YLL042C	genetic_interaction
YEL036C	YLL040C	genetic_interaction
YEL036C	YLL021W	genetic_interaction
YEL036C	YLL010C	genetic_interaction
YEL036C	YLR056W	genetic_interaction
YEL036C	YLR061W	genetic_interaction
YEL036C	YLR079W	genetic_interaction
YEL036C	YLR087C	genetic_interaction
YEL036C	YLR110C	genetic_interaction
YEL036C	YLR111W	genetic_interaction
YEL036C	YLR119W	genetic_interaction
YEL036C	YLR171W	genetic_interaction
YEL036C	YLR172C	genetic_interaction
YEL036C	YLR182W	genetic_interaction
YEL036C	YLR185W	genetic_interaction
YEL036C	YLR200W	genetic_interaction
YEL036C	YLR205C	genetic_interaction
YEL036C	YLR238W	genetic_interaction
YEL036C	YLR258W	genetic_interaction
YEL036C	YLR292C	genetic_interaction
YEL036C	YLR308W	genetic_interaction
YEL036C	YLR313C	genetic_interaction
YEL036C	YLR319C	genetic_interaction
YEL036C	YLR330W	genetic_interaction
YEL036C	YLR332W	genetic_interaction
YEL036C	YLR337C	genetic_interaction
YEL036C	YLR361C	genetic_interaction
YEL036C	YLR371W	genetic_interaction
YEL036C	YLR373C	genetic_interaction
YEL036C	YLR374C	genetic_interaction
YEL036C	YLR386W	genetic_interaction
YEL036C	YLR402W	genetic_interaction
YEL036C	YLR410W	genetic_interaction
YEL036C	YLR421C	genetic_interaction
YEL036C	YLR443W	genetic_interaction
YEL036C	YML121W	genetic_interaction
YEL036C	YML117W	genetic_interaction
YEL036C	YML071C	genetic_interaction
YEL036C	YML067C	genetic_interaction
YEL036C	YML058C-A	genetic_interaction
YEL036C	YML054C	genetic_interaction
YEL036C	YML052W	genetic_interaction
YEL036C	YML032C	genetic_interaction
YEL036C	YML019W	genetic_interaction
YEL036C	YML017W	genetic_interaction
YEL036C	YML016C	genetic_interaction
YEL036C	YMR004W	genetic_interaction
YEL036C	YMR015C	genetic_interaction
YEL036C	YMR016C	genetic_interaction
YEL036C	YMR026C	genetic_interaction
YEL036C	YMR030W	genetic_interaction
YEL036C	YMR035W	genetic_interaction
YEL036C	YMR036C	genetic_interaction
YEL036C	YMR052C-A	genetic_interaction
YEL036C	YMR099C	genetic_interaction
YEL036C	YMR100W	genetic_interaction
YEL036C	YMR109W	genetic_interaction
YEL036C	YMR110C	genetic_interaction
YEL036C	YMR123W	genetic_interaction
YEL036C	YMR135C	genetic_interaction
YEL036C	YMR154C	genetic_interaction
YEL036C	YMR159C	genetic_interaction
YEL036C	YMR173W	genetic_interaction
YEL036C	YMR173W-A	genetic_interaction
YEL036C	YMR198W	genetic_interaction
YEL036C	YMR238W	genetic_interaction
YEL036C	YMR258C	genetic_interaction
YEL036C	YMR272C	genetic_interaction
YEL036C	YMR295C	genetic_interaction
YEL036C	YMR306W	genetic_interaction
YEL036C	YMR307W	genetic_interaction
YEL036C	YNL153C	genetic_interaction
YEL036C	YNL147W	genetic_interaction
YEL036C	YNL143C	genetic_interaction
YEL036C	YNL127W	genetic_interaction
YEL036C	YNL121C	genetic_interaction
YEL036C	YNL120C	genetic_interaction
YEL036C	YNL109W	genetic_interaction
YEL036C	YNL107W	genetic_interaction
YEL036C	YNL105W	genetic_interaction
YEL036C	YNL091W	genetic_interaction
YEL036C	YNL090W	genetic_interaction
YEL036C	YNL089C	genetic_interaction
YEL036C	YNL080C	genetic_interaction
YEL036C	YNL079C	genetic_interaction
YEL036C	YNL044W	genetic_interaction
YEL036C	YNL043C	genetic_interaction
YEL036C	YNL028W	genetic_interaction
YEL036C	YNL021W	genetic_interaction
YEL036C	YNL016W	genetic_interaction
YEL036C	YNR005C	genetic_interaction
YEL036C	YNR006W	genetic_interaction
YEL036C	YNR007C	genetic_interaction
YEL036C	YNR020C	genetic_interaction
YEL036C	YNR030W	genetic_interaction
YEL036C	YNR032W	genetic_interaction
YEL036C	YNR033W	genetic_interaction
YEL036C	YNR041C	genetic_interaction
YEL036C	YNR049C	genetic_interaction
YEL036C	YNR063W	genetic_interaction
YEL036C	YOL129W	genetic_interaction
YEL036C	YOL122C	genetic_interaction
YEL036C	YOL116W	genetic_interaction
YEL036C	YOL109W	genetic_interaction
YEL036C	YOL063C	genetic_interaction
YEL036C	YOL046C	genetic_interaction
YEL036C	YOL045W	genetic_interaction
YEL036C	YOL039W	genetic_interaction
YEL036C	YOL036W	genetic_interaction
YEL036C	YOL020W	genetic_interaction
YEL036C	YOL018C	genetic_interaction
YEL036C	YOL017W	genetic_interaction
YEL036C	YOL013C	genetic_interaction
YEL036C	YOL009C	genetic_interaction
YEL036C	YOL007C	genetic_interaction
YEL036C	YOL003C	genetic_interaction
YEL036C	YOL002C	genetic_interaction
YEL036C	YOR002W	genetic_interaction
YEL036C	YOR006C	genetic_interaction
YEL036C	YOR007C	genetic_interaction
YEL036C	YOR014W	genetic_interaction
YEL036C	YOR021C	genetic_interaction
YEL036C	YOR030W	genetic_interaction
YEL036C	YOR031W	genetic_interaction
YEL036C	YOR035C	genetic_interaction
YEL036C	YOR044W	genetic_interaction
YEL036C	YOR050C	genetic_interaction
YEL036C	YOR058C	genetic_interaction
YEL036C	YOR067C	genetic_interaction
YEL036C	YOR068C	genetic_interaction
YEL036C	YOR070C	genetic_interaction
YEL036C	YOR076C	genetic_interaction
YEL036C	YOR089C	genetic_interaction
YEL036C	YOR091W	genetic_interaction
YEL036C	YOR105W	genetic_interaction
YEL036C	YOR106W	genetic_interaction
YEL036C	YOR107W	genetic_interaction
YEL036C	YOR108W	genetic_interaction
YEL036C	YOR120W	genetic_interaction
YEL036C	YOR132W	genetic_interaction
YEL036C	YOR135C	genetic_interaction
YEL036C	YOR156C	genetic_interaction
YEL036C	YOR177C	genetic_interaction
YEL036C	YOR229W	genetic_interaction
YEL036C	YOR231W	genetic_interaction
YEL036C	YOR233W	genetic_interaction
YEL036C	YOR237W	genetic_interaction
YEL036C	YOR238W	genetic_interaction
YEL036C	YOR248W	genetic_interaction
YEL036C	YOR265W	genetic_interaction
YEL036C	YOR270C	genetic_interaction
YEL036C	YOR275C	genetic_interaction
YEL036C	YOR300W	genetic_interaction
YEL036C	YOR307C	genetic_interaction
YEL036C	YOR308C	genetic_interaction
YEL036C	YOR314W	genetic_interaction
YEL036C	YOR324C	genetic_interaction
YEL036C	YOR337W	genetic_interaction
YEL036C	YOR344C	genetic_interaction
YEL036C	YOR351C	genetic_interaction
YEL036C	YOR358W	genetic_interaction
YEL036C	YOR359W	genetic_interaction
YEL036C	YPL270W	genetic_interaction
YEL036C	YPL265W	genetic_interaction
YEL036C	YPL261C	genetic_interaction
YEL036C	YPL259C	genetic_interaction
YEL036C	YPL250C	genetic_interaction
YEL036C	YPL247C	genetic_interaction
YEL036C	YPL246C	genetic_interaction
YEL036C	YPL227C	genetic_interaction
YEL036C	YPL221W	genetic_interaction
YEL036C	YPL196W	genetic_interaction
YEL036C	YPL195W	genetic_interaction
YEL036C	YPL191C	genetic_interaction
YEL036C	YPL184C	genetic_interaction
YEL036C	YPL180W	genetic_interaction
YEL036C	YPL179W	genetic_interaction
YEL036C	YPL161C	genetic_interaction
YEL036C	YPL140C	genetic_interaction
YEL036C	YPL120W	genetic_interaction
YEL036C	YPL112C	genetic_interaction
YEL036C	YPL109C	genetic_interaction
YEL036C	YPL089C	genetic_interaction
YEL036C	YPL079W	genetic_interaction
YEL036C	YPL068C	genetic_interaction
YEL036C	YPL066W	genetic_interaction
YEL036C	YPL061W	genetic_interaction
YEL036C	YPL055C	genetic_interaction
YEL036C	YPL051W	genetic_interaction
YEL036C	YPL041C	genetic_interaction
YEL036C	YPL037C	genetic_interaction
YEL036C	YPL032C	genetic_interaction
YEL036C	YPL022W	genetic_interaction
YEL036C	YPR014C	genetic_interaction
YEL036C	YPR024W	genetic_interaction
YEL036C	YPR029C	genetic_interaction
YEL036C	YPR030W	genetic_interaction
YEL036C	YPR032W	genetic_interaction
YEL036C	YPR044C	genetic_interaction
YEL036C	YPR045C	genetic_interaction
YEL036C	YPR052C	genetic_interaction
YEL036C	YPR060C	genetic_interaction
YEL036C	YPR063C	genetic_interaction
YEL036C	YPR070W	genetic_interaction
YEL036C	YPR075C	genetic_interaction
YEL036C	YPR076W	genetic_interaction
YEL036C	YPR079W	genetic_interaction
YEL036C	YPR092W	genetic_interaction
YEL036C	YPR095C	genetic_interaction
YEL036C	YPR096C	genetic_interaction
YEL036C	YPR114W	genetic_interaction
YEL036C	YPR121W	genetic_interaction
YEL036C	YPR141C	genetic_interaction
YEL036C	YPR153W	genetic_interaction
YEL036C	YPR185W	genetic_interaction
YEL034W	YBL027W	genetic_interaction
YEL034W	YBL007C	genetic_interaction
YEL034W	YBR194W	genetic_interaction
YEL034W	YBR267W	genetic_interaction
YEL034W	YDR359C	genetic_interaction
YEL034W	YDR392W	genetic_interaction
YEL034W	YFR009W	genetic_interaction
YEL034W	YGL195W	genetic_interaction
YEL034W	YGL016W	genetic_interaction
YEL034W	YGR027C	genetic_interaction
YEL034W	YGR092W	genetic_interaction
YEL034W	YGR118W	genetic_interaction
YEL034W	YHR041C	genetic_interaction
YEL034W	YHR178W	genetic_interaction
YEL034W	YIL084C	genetic_interaction
YEL034W	YJL045W	genetic_interaction
YEL034W	YKL184W	genetic_interaction
YEL034W	YKL048C	genetic_interaction
YEL034W	YKR020W	genetic_interaction
YEL034W	YLR048W	genetic_interaction
YEL034W	YLR061W	genetic_interaction
YEL034W	YLR182W	genetic_interaction
YEL034W	YLR193C	genetic_interaction
YEL034W	YLR337C	genetic_interaction
YEL034W	YLR357W	genetic_interaction
YEL034W	YLR373C	genetic_interaction
YEL034W	YML016C	genetic_interaction
YEL034W	YML012C-A	genetic_interaction
YEL034W	YMR202W	genetic_interaction
YEL034W	YNL140C	genetic_interaction
YEL034W	YNL079C	genetic_interaction
YEL034W	YOL108C	genetic_interaction
YEL034W	YOL052C	genetic_interaction
YEL034W	YOR025W	genetic_interaction
YEL034W	YOR327C	genetic_interaction
YEL034W	YOR360C	genetic_interaction
YEL034W	YPL239W	genetic_interaction
YEL034W	YPL226W	genetic_interaction
YEL034W	YPL106C	genetic_interaction
YEL034W	YPL069C	genetic_interaction
YEL034W	YPR057W	genetic_interaction
YEL034W	YPR065W	genetic_interaction
YEL034W	YPR069C	genetic_interaction
YEL031W	YBL102W	genetic_interaction
YEL031W	YBL059W	genetic_interaction
YEL031W	YBL017C	genetic_interaction
YEL031W	YBL011W	genetic_interaction
YEL031W	YBL007C	genetic_interaction
YEL031W	YBR171W	genetic_interaction
YEL031W	YBR283C	genetic_interaction
YEL031W	YCL001W	genetic_interaction
YEL031W	YDL100C	genetic_interaction
YEL031W	YDL081C	genetic_interaction
YEL031W	YDR126W	genetic_interaction
YEL031W	YDR245W	genetic_interaction
YEL031W	YDR310C	genetic_interaction
YEL031W	YDR363W-A	genetic_interaction
YEL031W	YDR388W	genetic_interaction
YEL031W	YDR486C	genetic_interaction
YEL031W	YER087C-A	genetic_interaction
YEL031W	YFL032W	genetic_interaction
YEL031W	YFL031W	genetic_interaction
YEL031W	YFL025C	genetic_interaction
YEL031W	YFR035C	genetic_interaction
YEL031W	YGL167C	genetic_interaction
YEL031W	YGL066W	genetic_interaction
YEL031W	YGL054C	genetic_interaction
YEL031W	YGL020C	genetic_interaction
YEL031W	YGL007W	genetic_interaction
YEL031W	YGL005C	genetic_interaction
YEL031W	YGR135W	genetic_interaction
YEL031W	YGR196C	genetic_interaction
YEL031W	YGR231C	genetic_interaction
YEL031W	YHR008C	genetic_interaction
YEL031W	YHR012W	genetic_interaction
YEL031W	YHR079C	genetic_interaction
YEL031W	YIL090W	genetic_interaction
YEL031W	YJL154C	genetic_interaction
YEL031W	YJL123C	genetic_interaction
YEL031W	YJL095W	genetic_interaction
YEL031W	YJL062W	genetic_interaction
YEL031W	YJL053W	genetic_interaction
YEL031W	YJL049W	genetic_interaction
YEL031W	YJR075W	genetic_interaction
YEL031W	YJR117W	genetic_interaction
YEL031W	YKL216W	genetic_interaction
YEL031W	YKL212W	genetic_interaction
YEL031W	YKL190W	genetic_interaction
YEL031W	YKL041W	genetic_interaction
YEL031W	YLR087C	genetic_interaction
YEL031W	YLR119W	genetic_interaction
YEL031W	YLR181C	genetic_interaction
YEL031W	YLR182W	genetic_interaction
YEL031W	YLR292C	genetic_interaction
YEL031W	YLR337C	genetic_interaction
YEL031W	YLR372W	genetic_interaction
YEL031W	YLR373C	genetic_interaction
YEL031W	YLR374C	genetic_interaction
YEL031W	YLR375W	genetic_interaction
YEL031W	YML103C	genetic_interaction
YEL031W	YML075C	genetic_interaction
YEL031W	YML071C	genetic_interaction
YEL031W	YML055W	genetic_interaction
YEL031W	YML035C-A	genetic_interaction
YEL031W	YML034W	genetic_interaction
YEL031W	YML033W	genetic_interaction
YEL031W	YML028W	genetic_interaction
YEL031W	YMR004W	genetic_interaction
YEL031W	YMR015C	genetic_interaction
YEL031W	YMR060C	genetic_interaction
YEL031W	YMR123W	genetic_interaction
YEL031W	YMR198W	genetic_interaction
YEL031W	YNL070W	genetic_interaction
YEL031W	YNL051W	genetic_interaction
YEL031W	YNL041C	genetic_interaction
YEL031W	YNR006W	genetic_interaction
YEL031W	YNR021W	genetic_interaction
YEL031W	YNR051C	genetic_interaction
YEL031W	YOL064C	genetic_interaction
YEL031W	YOR035C	genetic_interaction
YEL031W	YOR039W	genetic_interaction
YEL031W	YOR216C	genetic_interaction
YEL031W	YOR311C	genetic_interaction
YEL031W	YPL256C	genetic_interaction
YEL031W	YPL239W	genetic_interaction
YEL031W	YPL144W	genetic_interaction
YEL031W	YPL069C	genetic_interaction
YEL031W	YPR063C	genetic_interaction
YEL031W	YPR084W	genetic_interaction
YEL031W	YPR095C	genetic_interaction
YEL030W	YBL103C	genetic_interaction
YEL030W	YBL021C	genetic_interaction
YEL030W	YDL074C	genetic_interaction
YEL030W	YDR399W	genetic_interaction
YEL030W	YLR079W	genetic_interaction
YEL030W	YMR285C	genetic_interaction
YEL030W	YNL136W	genetic_interaction
YEL030W	YNL003C	genetic_interaction
YEL030W	YOL095C	genetic_interaction
YEL030W	YOR266W	genetic_interaction
YEL027W	YAR014C	genetic_interaction
YEL027W	YBL072C	genetic_interaction
YEL027W	YBL017C	genetic_interaction
YEL027W	YBR103W	genetic_interaction
YEL027W	YBR162W-A	genetic_interaction
YEL027W	YBR255W	genetic_interaction
YEL027W	YCL032W	genetic_interaction
YEL027W	YCR009C	genetic_interaction
YEL027W	YCR077C	genetic_interaction
YEL027W	YDL236W	genetic_interaction
YEL027W	YDL234C	genetic_interaction
YEL027W	YDL222C	genetic_interaction
YEL027W	YDL219W	genetic_interaction
YEL027W	YDL204W	genetic_interaction
YEL027W	YDL190C	genetic_interaction
YEL027W	YDL188C	genetic_interaction
YEL027W	YDL186W	genetic_interaction
YEL027W	YDL149W	genetic_interaction
YEL027W	YDL134C	genetic_interaction
YEL027W	YDL062W	genetic_interaction
